Date;Tair;RAD;Tmax;Tmin;RH;Rain
06/12/2017;19.606;10.373;23.42926471;18.20097647;91.01948725;2.737255541
07/12/2017;19.726;18.762;23.54006471;18.14675882;90.86710196;3.176470759
08/12/2017;19.745;19.709;22.80041765;17.51943529;91.5495451;5.605881929
09/12/2017;19.571;11.156;23.51669412;18.87512353;90.70167034;4.347059476
10/12/2017;20.455;16.325;23.53921176;18.17842353;91.21227819;2.513725547
11/12/2017;20.071;13.582;23.83485882;16.57367647;81.17673603;0.423529547
12/12/2017;20.388;22.6;24.19133529;16.44607647;78.70209167;0.682353135
13/12/2017;19.608;12.241;23.96196471;18.06227059;83.1198152;3.623529524
14/12/2017;20.402;19.095;24.12955882;18.8312;87.90467279;3.360784488
15/12/2017;20.04;17.159;23.93522941;16.42061765;80.72999828;0.215686347
16/12/2017;20.502;22.458;23.87143529;15.95284118;78.25382524;0.505882394
17/12/2017;19.926;17.811;21.61974706;15.99039412;82.70660882;0.221568506
18/12/2017;19.84;23.528;22.12741765;15.34510588;83.50939877;0.778431506
19/12/2017;20.397;15.529;22.51425294;15.89683529;83.43993235;1.049019565
20/12/2017;19.325;8.377;22.99920588;15.27859412;85.06202108;2.221568582
21/12/2017;18.56;5.986;23.50164118;15.91624706;86.18695073;5.5392164
22/12/2017;19.923;15.324;23.75882353;16.92744706;85.98331324;4.090196753
23/12/2017;20.389;19.473;23.76294118;15.25821765;38.68551054;1.201960818
24/12/2017;20.412;20.301;25.96176471;14.80235294;90.82;0
25/12/2017;19.657;12.883;24.99529412;15.59058824;91.654;0.035294118
26/12/2017;18.874;8.351;25.37823529;14.94705882;95.719;0.141176471
27/12/2017;19.357;14.111;25.55;15.25764706;95.521;0
28/12/2017;19.41;10.395;25.89411765;15.08352941;95.667;0
29/12/2017;19.854;16.82;23.70647059;16.45882353;91.19;1.129411765
30/12/2017;19.893;18.802;24.40529412;18.00705882;87.634;3.505882353
31/12/2017;20.377;21.459;26.29352941;16.52941176;88.371;0.088235294
01/01/2018;18.546;8.709;26.19647059;16.77352941;83.209;0.082352941
02/01/2018;18.295;2.002;25.54823529;18.80235294;88.815;1.958823529
03/01/2018;20.473;18.422;21.51588235;18.86176471;78.885;24.01176471
04/01/2018;19.056;10.973;22.39117647;18.39529412;89.136;9.535294118
05/01/2018;18.133;3.92;21.42294118;18.20181765;46.11937672;35.39607892
06/01/2018;18.162;4.157;23.65309412;17.34361176;86.77574681;6.621569224
07/01/2018;17.404;5.013;22.23455294;17.48191765;89.97049461;11.68627686
08/01/2018;16.388;3.794;20.61268235;18.28879412;93.46640858;16.43725391
09/01/2018;17.791;6.566;22.51062353;16.74442941;86.31489485;1.668627165
10/01/2018;18.963;0;22.4504;16.88671176;88.95646397;1.274509865
11/01/2018;18.779;0;21.31065882;18.19444706;92.19417696;16.91568598
12/01/2018;18.531;0;21.79520588;17.83831176;92.64411152;9.705884641
13/01/2018;18.547;0;22.91637647;17.79151176;89.01450637;2.276471335
14/01/2018;19.291;0;22.54722941;16.61245882;89.83792745;4.384313224
15/01/2018;18.954;0;22.30189412;16.33527059;89.79825147;2.792157394
16/01/2018;18.694;0;22.44559412;15.06689412;88.90452574;4.647060124
17/01/2018;18.299;0;22.94101176;17.24719412;90.55490784;6.366666435
18/01/2018;19.284;0;23.30758824;17.16873529;88.22132598;3.278430882
19/01/2018;18.966;0;23.12425882;17.38344118;87.5967027;5.541177318
20/01/2018;19.255;0;22.81191176;17.40928235;91.3052576;9.419609765
21/01/2018;17.503;0;22.9433;16.08102353;87.43523726;2.017646335
22/01/2018;18.515;15.841;23.83041176;15.66967647;85.02470172;1.419608082
23/01/2018;18.839;15.372;23.5097;16.27219412;83.06029779;4.188234618
24/01/2018;17.442;10.228;23.30013529;16.2545;75.10400319;2.535294576
25/01/2018;17.49;11.938;22.77504706;17.26610588;90.23386274;7.864706059
26/01/2018;18.937;20.353;21.27308235;16.87382353;90.30825098;27.40588348
27/01/2018;18.706;23.07;20.39041765;16.47329412;86.53790417;15.30980589
28/01/2018;18.772;15.898;21.28900588;17.65739412;89.8068223;23.78823806
29/01/2018;19.472;23.129;21.34685882;16.30945882;90.07380931;5.370588276
30/01/2018;19.931;22.771;23.8006;16.26268824;85.4218576;3.188235147
31/01/2018;18.247;16.007;22.97601176;15.64114118;81.75721961;1.923529176
01/02/2018;18.5;14.35;20.83471765;14.10831765;82.49539853;0.437255018
02/02/2018;19.072;16.094;22.59798824;13.06396529;79.52718848;0.576470794
03/02/2018;18.225;4.362;21.55236471;14.29891765;81.76641618;3.292157182
04/02/2018;18.535;13.536;22.18016471;13.87775294;79.85900343;1.390196206
05/02/2018;19.216;16.223;23.42037647;16.01895294;80.2379576;3.482353347
06/02/2018;16.98;2.382;22.61041176;15.18526471;87.01054142;2.3803921
07/02/2018;18.227;13.279;21.32593529;15.30164706;87.18682721;3.986276076
08/02/2018;17.558;9.445;22.08981765;13.82625294;87.46817378;2.839215941
09/02/2018;17.925;6.638;21.41711765;14.51427059;88.70298137;5.929409047
10/02/2018;18.981;16.598;21.20837059;16.79750588;89.81307476;9.929411671
11/02/2018;18.915;17.274;20.88014706;15.97208235;89.34913775;10.51568517
12/02/2018;18.383;11.282;20.23452353;14.59392353;87.9723098;9.270587206
13/02/2018;16.671;3.641;20.58874118;14.03558824;86.72495588;8.270590994
14/02/2018;16.648;16.123;20.28022353;13.58777059;84.8113375;5.103920206
15/02/2018;16.773;2.316;21.83463529;14.11344118;84.83251985;5.945096912
16/02/2018;17.629;1.547;22.14539412;14.22542941;87.00849926;1.9686278
17/02/2018;18.685;17.785;21.80027647;14.16417647;87.20819559;3.484313829
18/02/2018;19.057;15.701;21.36645882;14.43444706;85.96676078;2.421568753
19/02/2018;18.684;19.707;20.68807059;13.96884706;89.21671838;8.672547482
20/02/2018;17.253;4.305;20.52254706;15.20384118;86.76184559;2.952941259
21/02/2018;18.363;11.146;21.02822353;14.73482941;86.13250466;11.12548953
22/02/2018;18.959;17.626;20.87313529;14.54201765;84.26656961;2.521568676
23/02/2018;19.355;20.539;20.97794706;14.30567647;84.90442917;6.913724376
24/02/2018;18.423;17.713;21.23751765;13.33431176;85.92110956;3.562745294
25/02/2018;18.961;19.283;22.0305;13.22695882;83.5171853;1.168627971
26/02/2018;18.437;7.91;21.90205882;14.19873529;84.54632206;3.611765024
27/02/2018;19.501;19.797;22.04096471;14.64187647;83.391775;3.5901967
28/02/2018;17.192;3.829;22.83864118;14.95940588;85.78693039;5.850981712
01/03/2018;17.871;2.971;23.56882353;14.22142353;76.09970245;2.982353471
02/03/2018;18.158;13.069;24.60387647;14.70905294;77.41815025;0.025490188
03/03/2018;18.357;19.417;24.3073;16.01253529;77.11124461;1.223529365
04/03/2018;19.007;20.056;21.44238824;15.26122941;81.68336054;2.429412041
05/03/2018;19.064;20.519;20.41795882;11.71055294;79.15776446;0.798039429
06/03/2018;20.161;18.696;20.6649;13.59961765;84.11630613;2.892156647
07/03/2018;17.054;6.633;23.84133529;14.76798235;79.00505392;5.209803547
08/03/2018;17.617;8.309;24.88939412;16.35078235;72.27181299;0.923529529
09/03/2018;17.535;7.208;24.30812353;18.06117059;83.03348358;2.466665394
10/03/2018;18.575;14.423;23.98582353;16.21822353;80.62368211;0.137254947
11/03/2018;18.985;7.663;24.23145882;16.85149412;80.48410686;0.207843165
12/03/2018;18.46;4.572;24.04454706;16.65209412;81.81290858;1.150980576
13/03/2018;18.161;9.844;24.28209412;16.95575294;82.8744098;1.096078271
14/03/2018;18.671;18.831;24.65887647;17.33634118;80.9967;1.388234582
15/03/2018;18.89;13.353;22.71561765;17.12674118;86.24678677;8.407841347
16/03/2018;17.047;4.996;23.93521176;16.16585882;83.10811054;7.327447212
17/03/2018;17.97;13.62;24.48838235;16.73448235;80.09029436;3.915685347
18/03/2018;18.613;18.499;24.73440588;17.26364118;82.6586625;5.252941582
19/03/2018;18.737;17.871;23.13612941;17.84020588;88.21707917;11.07255
20/03/2018;18.558;17.603;24.49087059;16.78699412;84.06864804;3.7176472
21/03/2018;18.39;18.307;23.83811176;17.31722941;84.23072623;2.523528759
22/03/2018;18.921;20.056;24.77522353;16.67045882;80.83693529;6.0470596
23/03/2018;19.274;19.429;24.4973;17.65901176;84.37913015;15.3098024
24/03/2018;19.015;15.092;22.19688824;16.82474706;88.86201176;22.04117208
25/03/2018;19.263;18.465;23.23526471;16.48581765;86.63615931;15.88039191
26/03/2018;18.992;20.218;24.231;15.66532941;81.07615931;1.727450571
27/03/2018;19.278;20.313;21.27972941;17.25979412;89.53147304;14.05686184
28/03/2018;19.952;21.364;22.67144706;15.76821176;85.27703578;6.158823065
29/03/2018;18.541;14.765;23.21720588;14.08052353;80.56561789;2.043137224
30/03/2018;18.675;10.664;22.47481176;13.87270588;81.50707279;0.396078488
31/03/2018;17.782;6.016;21.71344706;14.82365882;85.04936029;2.207843082
01/04/2018;19.074;19.954;23.18308235;15.22935882;84.09775417;5.903922494
02/04/2018;19.33;21.156;24.04250588;16.37668824;82.51605858;16.43529551
03/04/2018;18.968;17.145;23.58428235;17.07595882;85.44460368;14.94117461
04/04/2018;19.808;18.516;24.98537647;16.70018824;82.11348088;11.65686021
05/04/2018;19.462;17.759;23.1108;17.77016471;87.13961544;21.27450536
06/04/2018;18.515;19.887;21.91868824;18.36705882;89.89291838;22.54117722
07/04/2018;17.925;14.865;23.74675294;17.35222353;85.43146005;5.294118324
08/04/2018;18.117;10.988;24.67197647;16.88082941;84.45449779;6.780391576
09/04/2018;18.939;15.046;25.48485294;17.59731765;80.34203971;1.729412376
10/04/2018;19.011;11.644;24.82681176;17.70225294;83.20135319;3.115686841
11/04/2018;18.034;5.177;24.28538824;17.28481176;84.28988701;4.703919053
12/04/2018;19.491;12.196;23.05577647;17.54318824;86.41016887;9.707842953
13/04/2018;19.324;6.471;24.04131765;17.933;87.11930392;6.294119588
14/04/2018;19.226;8.7;22.44884706;17.30084706;88.63185515;8.600001024
15/04/2018;19.114;7.568;23.19181176;16.93321176;87.4630799;6.652940835
16/04/2018;18.923;10.382;24.14840588;16.99069412;85.18144976;3.362745212
17/04/2018;18.962;9.711;24.11128235;17.47031176;85.36697745;7.454901212
18/04/2018;19.018;9.073;24.46627059;18.43508235;87.25124461;7.125488847
19/04/2018;19.391;12.5;24.56661765;18.32701176;85.10666618;2.794117982
20/04/2018;19.949;15.801;23.94228235;18.52235882;86.00283088;2.903923041
21/04/2018;20.056;17.038;25.01314118;17.31898824;81.89858235;6.223530076
22/04/2018;20.342;19.589;22.79929412;17.71722941;89.18882721;13.70784072
23/04/2018;19.057;13.966;24.22368824;16.37251765;87.30373824;8.464705594
24/04/2018;19.448;19.859;25.48898824;18.05767647;84.55594951;12.22156751
25/04/2018;18.591;10.343;25.18400588;18.78885882;87.03231177;19.34117286
26/04/2018;20.097;18.625;25.25747059;18.34701176;84.35850613;10.98039776
27/04/2018;21.435;18.926;25.14730588;18.58313529;85.7930223;8.199997153
28/04/2018;22.145;18.426;24.61343529;18.17997059;85.88591618;4.9392161
29/04/2018;22.058;20.332;24.43259412;18.54369412;86.71707917;2.949018118
30/04/2018;20.861;15.916;24.42321176;17.88837059;86.48006029;5.347058
01/05/2018;20.242;10.875;24.98670588;18.58336471;86.88321642;7.584313147
02/05/2018;19.608;9.852;24.07557647;17.70634118;85.57752843;10.17059262
03/05/2018;19.031;10.776;24.05728235;17.51177647;88.22166372;28.88626597
04/05/2018;19.307;16.753;21.91135294;18.01612941;91.83335074;29.50785644
05/05/2018;19.8;16.844;22.59434706;18.97271765;92.69497819;26.05294195
06/05/2018;20.415;19.27;22.82679412;18.47843529;91.63183431;9.474508871
07/05/2018;20.301;18.173;22.78881765;18.55575294;92.31965294;9.258825235
08/05/2018;20.172;13.479;23.03254706;19.0002;92.11487206;7.990196624
09/05/2018;19.584;10.201;23.46102941;18.33434706;91.06938579;15.55293918
10/05/2018;20.474;18.421;24.305;17.81901765;87.89651348;9.201961894
11/05/2018;20.175;15.584;22.95727647;17.87358824;89.85999363;6.731372782
12/05/2018;19.541;3.236;23.83955294;17.92172353;86.59859877;3.549019224
13/05/2018;19.003;3.705;24.60621765;17.7101;84.27411029;4.974509159
14/05/2018;18.493;1.692;23.56687647;18.36617647;87.61847745;6.382353424
15/05/2018;19.204;5.696;23.90683529;18.78659412;87.19006985;4.096077941
16/05/2018;17.817;3.541;22.71094118;18.33538235;91.64745637;8.233334776
17/05/2018;19.225;12.821;24.38118235;18.32468824;87.30964044;4.309803553
18/05/2018;19.516;13.144;23.58734706;18.33225882;87.74957966;7.415686476
19/05/2018;19.284;8.773;23.64835882;17.83920588;88.52829485;11.30588228
20/05/2018;18.825;7.912;23.14627059;17.80551765;90.39006225;16.72156678
21/05/2018;20.069;13.548;23.23217059;18.59687647;91.42419828;16.07059023
22/05/2018;20.118;13.909;24.11495882;18.08338824;87.44648946;10.03333306
23/05/2018;19.846;11.637;23.62964118;18.20791176;88.03519338;4.125489894
24/05/2018;18.882;1.829;24.26273529;18.39246471;88.12907059;5.441175912
25/05/2018;19.616;12.77;24.00623529;18.61898824;89.09347647;9.417646829
26/05/2018;19.299;9.185;23.93821765;18.12929412;87.93521397;6.499999729
27/05/2018;17.87;5.641;26.06064118;18.31995294;81.12745956;2.798038188
28/05/2018;18.366;16.556;24.74335882;20.00138235;87.95333701;6.162743712
29/05/2018;19.276;19.364;24.78349412;18.84816471;86.95237574;4.807844188
30/05/2018;19.846;18.909;24.97515294;18.56439412;86.37076887;4.343138982
31/05/2018;19.866;13.061;24.77227059;18.54479412;86.83293309;4.888235012
01/06/2018;20.967;21.387;25.11346471;18.77685294;86.51787427;9.568629518
02/06/2018;21.177;16.332;24.85106471;17.87083529;86.12296274;12.09411294
03/06/2018;21.052;13.87;26.70364118;18.48094118;79.69984755;5.2941143
04/06/2018;19.839;10.835;27.09665882;18.45932353;77.07700564;1.0411762
05/06/2018;20.411;18.272;27.12516471;18.49285882;72.27646152;0.415686282
06/06/2018;19.983;14.65;26.43904706;18.68627647;76.85544828;14.05488737
07/06/2018;19.779;9.745;26.30355294;19.38504706;86.7246576;5.494113624
08/06/2018;19.822;8.161;25.45537059;19.19006471;87.44440588;3.668628771
09/06/2018;19.725;11.664;25.20526471;18.36484118;86.47861593;2.6607844
10/06/2018;19.539;9.039;25.60046471;18.58448235;85.93370613;4.066668135
11/06/2018;20.065;12.255;24.49136471;19.72539412;90.4468799;11.66274904
12/06/2018;19.752;9.489;25.07078824;19.04978824;86.82615539;5.337255612
13/06/2018;20.906;15.858;27.05741176;18.44486471;80.79244216;1.578431818
14/06/2018;19.688;6.493;27.16231176;19.68644118;78.64232819;1.135294247
15/06/2018;20.28;14.56;26.09992941;18.61432353;79.24715833;1.323529129
16/06/2018;20.16;6.117;25.45153529;18.09011176;84.51959461;3.178430624
17/06/2018;19.968;4.765;25.85059412;18.40111765;83.72783946;6.900002194
18/06/2018;20.717;14.296;26.34855294;18.67822941;83.86942819;8.917648824
19/06/2018;21.025;15.418;25.81473529;18.91280588;83.44235515;13.05686504
20/06/2018;20.205;6.389;25.11635882;19.28198824;86.48624632;13.56470335
21/06/2018;18.89;3.086;26.19089412;19.19890588;81.81224363;6.062745053
22/06/2018;18.532;1.302;26.32854706;19.00217059;79.11796299;0.896078429
23/06/2018;19.9;9.851;22.77129412;19.53578824;88.67815686;9.780391812
24/06/2018;21.371;19.344;25.22762941;18.22266471;81.85510147;0.700000024
25/06/2018;20.54;8.585;25.06900588;19.41242941;86.24363088;9.790196782
26/06/2018;20.198;9.249;26.21335294;19.92531176;85.36619093;3.982352653
27/06/2018;19.242;1.487;26.33028235;20.07017647;84.85656422;2.6784325
28/06/2018;20.494;11.915;24.7797;18.71512941;87.43928431;4.425489953
29/06/2018;20.131;11.047;25.85154118;18.77770588;83.16198358;1.813725453
30/06/2018;19.314;9.103;26.3366;19.71947059;85.59107328;1.401960759
01/07/2018;19.637;17.308;27.95683529;19.71071765;79.83759657;0.445098076
02/07/2018;20.566;14.545;26.39839412;19.61287059;82.34385417;1.149019118
03/07/2018;19.405;2.333;26.39939412;19.32428235;83.32663505;1.829411906
04/07/2018;19.773;11.798;27.01345882;18.73114706;79.61562402;0.580392235
05/07/2018;20.322;12.441;27.26142941;19.97055294;81.78127132;2.000000188
06/07/2018;18.756;0.878;25.71937059;18.26032353;83.64378407;2.031372188
07/07/2018;18.992;8.268;25.94443529;18.90693529;85.09719044;4.617647188
08/07/2018;18.825;10.872;26.82322353;18.54213529;82.86966225;2.286274671
09/07/2018;19.265;13.341;25.38922941;19.36255294;84.79404902;8.192157559
10/07/2018;19.178;13.496;25.58722941;20.01230588;86.93904706;38.4549041
11/07/2018;19.084;8.435;26.61571176;19.40852353;82.59528677;0.200000006
12/07/2018;18.832;10.808;26.66574118;18.97638824;82.48872402;1.025490459
13/07/2018;19.253;13.951;25.71138235;18.39534118;82.32226054;2.831371882
14/07/2018;19.47;8.01;26.41308235;18.33729412;80.85029608;0.390196224
15/07/2018;19.848;13.073;26.5494;19.60882353;83.91921471;3.172550265
16/07/2018;20.25;17.225;26.08135294;19.04004118;85.07529534;4.300000259
17/07/2018;19.3;8.07;25.73720588;18.59558235;84.15402966;4.545100494
18/07/2018;18.981;7.39;25.79151765;19.56376471;86.81764853;4.2352943
19/07/2018;19.289;14.54;25.89021765;19.55002941;87.37688358;13.07058616
20/07/2018;17.909;7.563;26.46649412;19.20190588;84.46029755;2.188234447
21/07/2018;19.53;21.946;27.32131176;19.73432353;84.24168333;1.366666624
22/07/2018;19.981;17.067;26.42784706;18.99194706;83.87488799;3.137254288
23/07/2018;18.919;4.272;25.67472353;19.20472353;85.40105711;12.71568809
24/07/2018;19.65;3.967;25.33605882;19.43177647;84.82645662;8.486275529
25/07/2018;19.876;13.036;26.58164118;18.59836471;79.53835931;1.303921782
26/07/2018;19.024;8.247;25.71415882;19.30761176;82.55408725;3.490195718
27/07/2018;20.05;17.595;25.25868824;19.72531765;83.61472598;2.258823947
28/07/2018;18.977;3.12;24.69473529;19.84110588;88.09088505;7.115687718
29/07/2018;19.99;15.59;25.95934118;19.48347647;85.61628529;2.488235153
30/07/2018;19.314;7.975;26.74861765;18.68022941;81.96668309;2.578431753
31/07/2018;18.396;10.268;27.86175882;20.22468235;81.73656054;8.205881312
01/08/2018;20.3;21.128;26.05265882;18.49358824;83.00548627;3.472548176
02/08/2018;20.67;18.996;25.71730588;18.23118824;85.42805588;14.54902298
03/08/2018;20.102;12.456;24.88796471;19.28354118;88.37942034;15.15490368
04/08/2018;19.206;4.426;25.97549412;18.44980588;84.5418277;4.447058618
05/08/2018;20.485;12.85;24.88337647;19.02076471;88.25007279;10.72156878
06/08/2018;19.952;10.209;26.35629412;18.67388824;79.08835441;15.31372161
07/08/2018;20.33;14.82;28.37255882;19.97644706;81.57540098;1.360784541
08/08/2018;20.81;15.512;28.89021765;19.67119412;77.16746961;0.362745153
09/08/2018;19.604;12.1;27.30284118;19.04889412;82.47740466;5.062743912
10/08/2018;20.157;14.818;25.9198;19.39251765;85.93371103;8.168626094
11/08/2018;19.745;11.866;26.69941765;18.76631765;82.19349314;7.670586106
12/08/2018;19.602;11.629;27.08351765;19.95796471;82.70662304;6.5058835
13/08/2018;20.355;22.475;25.19209412;17.28745882;82.35150686;3.545097865
14/08/2018;19.397;8.429;26.56531765;18.84762941;82.80582034;8.070589235
15/08/2018;19.789;10.366;26.61674706;19.4384;83.82944118;20.95686276
16/08/2018;18.703;2.311;26.75385294;18.73327059;84.97325539;12.7745089
17/08/2018;19.219;6.036;25.90634706;19.72659412;88.38199902;19.05882691
18/08/2018;19.988;8.52;26.77268824;19.04570588;86.10637647;10.17059011
19/08/2018;20.846;17.494;26.15323529;19.36808824;86.1117174;6.750981288
20/08/2018;19.935;8.944;26.74788235;18.67679412;86.42492941;5.637254694
21/08/2018;19.266;6.84;25.52741176;19.93992353;88.65877157;11.04902042
22/08/2018;20.198;16.753;26.12415882;19.43811176;84.9717701;11.21176594
23/08/2018;20.409;14.838;25.98693529;19.14499412;81.05138456;3.670587506
24/08/2018;19.136;8.089;26.03578235;18.61951765;82.40929927;2.950980488
25/08/2018;19.363;15.426;25.95582941;18.92846471;83.72623676;4.474510076
26/08/2018;20.509;20.651;25.79423529;19.20805882;84.89345098;11.90980359
27/08/2018;20.74;13.372;24.95362941;18.10082941;85.31937647;10.69803625
28/08/2018;20.588;22.174;25.42137647;19.50878824;88.72210073;13.79216062
29/08/2018;20.113;13.566;26.5629;19.17458235;86.27657353;6.856863606
30/08/2018;20.968;18.857;24.04671176;19.53634706;86.90226642;12.99411925
31/08/2018;21.217;20.062;23.23251765;19.04554706;87.56750147;8.168627594
01/09/2018;19.798;6.467;24.68305294;18.85945294;88.15292819;9.737257629
02/09/2018;19.704;7.872;25.89402353;17.61197059;84.26623529;4.168628741
03/09/2018;19.049;10.282;27.06416471;18.52014118;85.46162108;7.352942141
04/09/2018;20.43;19.766;26.26501765;19.76371176;82.78975294;3.688234453
05/09/2018;20.071;15.171;25.75457647;18.90307059;81.45582181;10.86862859
06/09/2018;19.089;6.252;25.38797059;18.69728235;81.5625598;2.568628659
07/09/2018;19.905;17.102;26.77464118;18.83727647;82.94336985;7.525490559
08/09/2018;18.786;2.734;26.84952941;19.38522941;83.38868628;8.511766153
09/09/2018;20.216;14.307;26.50962941;19.46160588;85.24818897;13.83529283
10/09/2018;19.231;7.51;25.79607059;19.52621176;88.70123211;20.09019595
11/09/2018;19.561;9.518;26.59554118;18.90004118;84.55823137;10.28235582
12/09/2018;20.388;16.951;26.86061765;19.40253529;83.72696593;7.382352135
13/09/2018;20.63;20.591;25.587;19.48381176;87.82135221;7.994116947
14/09/2018;19.825;5.241;27.38417059;19.20628235;80.35581029;1.482352582
15/09/2018;20.96;20.309;24.58642941;19.3903;89.48117328;23.59803764
16/09/2018;20.883;17.444;22.29988235;19.89627647;92.58228186;10.08431148
17/09/2018;20.261;19.122;23.77228235;19.88405294;85.03719265;4.090196894
18/09/2018;20.962;20.397;25.3383;19.32778824;84.26500858;2.623530224
19/09/2018;20.726;16.928;26.31728824;19.70465294;84.24029976;2.096077694
20/09/2018;21.276;25.794;25.5868;19.35692353;83.67157549;4.631372459
21/09/2018;21.082;22.807;26.63931765;19.37431176;80.53275833;0.639215871
22/09/2018;20.106;15.602;26.31391765;18.35397647;83.43342843;7.927449776
23/09/2018;19.592;11.968;26.19137059;19.18277059;86.14734706;6.009805041
24/09/2018;19.949;12.454;26.4836;19.07555294;84.56212819;2.856862441
25/09/2018;20.393;23.324;26.41394706;19.44269412;86.28601079;14.48823318
26/09/2018;20.568;19.113;26.60080588;18.85405882;85.94329167;17.85098283
27/09/2018;21.374;22.429;26.13667059;18.7607;85.27849069;16.21176851
28/09/2018;21.319;25.706;25.50094118;18.57503529;82.70347304;8.488234776
29/09/2018;21.158;24.591;25.98078235;19.12418824;85.65916299;8.123526018
30/09/2018;20.947;23.95;24.61757647;19.59409412;91.45219608;16.76470779
01/10/2018;20.599;22.575;26.22111765;19.09169412;83.80596373;10.44509934
02/10/2018;19.939;15.464;25.50948235;19.0271;85.53912255;12.92157016
03/10/2018;20.66;21.572;24.60723529;18.99911176;86.13364289;8.796079353
04/10/2018;20.953;25.617;22.35617059;19.63567647;88.73722794;1.690195947
05/10/2018;21.246;24.283;22.65249412;19.45654118;84.7466424;4.143137376
06/10/2018;20.828;19.541;22.11768824;18.74034118;91.7377576;17.13333131
07/10/2018;19.561;14.117;21.97446471;18.89738824;92.66023603;25.78823809
08/10/2018;20.725;19.954;24.34812941;18.86107647;88.2210424;7.699997329
09/10/2018;20.334;16.841;22.95976471;19.57381765;90.97182745;10.34902446
10/10/2018;19.433;13.193;23.22528824;18.90005882;89.25932402;7.841176559
11/10/2018;20.382;23.389;23.11035294;19.16585294;91.01989804;3.788234612
12/10/2018;19.884;12.2;23.20414118;18.41601765;91.2462098;10.50391894
13/10/2018;20.769;18.228;23.23808824;18.41407059;90.30140221;17.92352034
14/10/2018;20.047;16.675;23.44848824;18.78527647;91.72867525;9.488234506
15/10/2018;20.24;16.955;24.56587059;19.12044118;88.21049363;5.5392163
16/10/2018;20.281;14.283;24.535;19.10878824;88.73793137;13.97254752
17/10/2018;20.304;13.862;24.79583529;18.78469412;87.52658162;5.823528882
18/10/2018;20.852;16.256;25.34408235;19.43278235;88.27537647;5.007843059
19/10/2018;21.254;20.992;23.5813;17.87332941;88.63084461;8.396078929
20/10/2018;21.349;22.733;25.66822353;16.1185;80.05859804;1.462744835
21/10/2018;20.998;21.382;26.25810588;17.96798824;78.24171274;1.309803894
22/10/2018;20.665;17.402;25.86176471;18.43015294;81.88106422;1.370588365
23/10/2018;21.024;21.341;26.49872353;18.31265882;80.68071201;2.0509799
24/10/2018;20.517;14.28;26.13405882;19.34974118;84.25754583;20.00784963
25/10/2018;20.759;21.854;24.82392941;19.18226471;87.58373554;9.096078506
26/10/2018;20.958;20.12;25.84732353;19.54927059;87.57054461;7.660783224
27/10/2018;20.349;23.828;26.63818824;18.49465294;81.3938049;1.413726259
28/10/2018;20.9;24.082;25.97375294;19.39992353;83.89478726;6.435293059
29/10/2018;20.601;20.434;25.41987059;18.38971765;81.2429375;6.194114535
30/10/2018;19.972;20.267;25.47840588;17.97670588;81.67036495;5.380392653
31/10/2018;19.782;14.431;25.63374706;18.26731765;79.02687549;3.315685871
01/11/2018;20.775;24;25.02898235;18.75522941;84.94113505;15.72745028
02/11/2018;20.997;24.28;25.15105882;18.2152;85.23241642;5.015683406
03/11/2018;20.479;22.878;23.86111765;18.60608235;89.33998309;8.858823306
04/11/2018;20.281;18.529;23.73502941;16.82332353;86.46760931;6.700001071
05/11/2018;20.276;16.531;23.97667647;17.73675882;86.42948333;4.864705235
06/11/2018;19.922;17.848;24.95984118;17.77427059;84.64816005;7.027451194
07/11/2018;20.342;22.12;25.37301176;17.30912353;79.6270853;5.186271159
08/11/2018;19.823;16.716;26.02792941;18.28336471;84.26293235;11.19803948
09/11/2018;20.951;23.196;25.37410588;18.55960588;87.55519191;13.19411901
10/11/2018;19.855;15.878;25.63334706;18.83916471;86.3450598;7.219608829
11/11/2018;19.525;13.959;25.92605294;18.35797647;85.13096299;4.252940765
12/11/2018;19.661;13.7;24.19674118;18.45174118;87.12937966;2.515686653
13/11/2018;20.706;21.763;24.42517647;17.94084118;88.86617108;8.709803412
14/11/2018;20.81;22.058;23.95049412;18.37999412;90.09849853;6.433333429
15/11/2018;20.566;15.608;23.5818;18.52477059;88.35145686;3.960785176
16/11/2018;19.889;10.066;24.24673529;19.09399412;87.89633922;4.652943212
17/11/2018;19.785;12.196;24.98866471;18.50214706;82.27954289;2.768627106
18/11/2018;19.749;11.14;24.90783529;19.03148235;86.8286951;5.405883412
19/11/2018;20.363;13.588;25.45024118;18.53024118;85.33952255;1.601961
20/11/2018;20.54;18.989;22.08803529;18.059;92.54584118;8.949021453
21/11/2018;20.251;16.014;24.02185882;18.84356471;91.91251275;15.76666768
22/11/2018;18.812;5.313;24.96429412;17.13438235;83.2063826;1.427450929
23/11/2018;18.103;8.533;25.56534706;17.9481;80.33650368;0.078431324
24/11/2018;18.745;15.049;25.90493529;17.79334118;75.58089216;2.229411671
25/11/2018;17.924;7.056;24.68485882;19.26777647;89.5796451;6.219607282
26/11/2018;19.974;19.283;25.31894118;19.21272353;83.34642181;4.5803913
27/11/2018;20.211;20.517;24.17000588;17.96905294;87.00506226;1.747059265
28/11/2018;19.059;12.767;25.01162353;17.5973;86.22542696;1.370587682
29/11/2018;18.35;12.491;24.84074118;18.44098235;84.78829975;2.339215306
30/11/2018;18.258;12.262;24.23286471;18.16146471;85.78021667;3.941176829
01/12/2018;19.145;19.169;24.05603529;18.14668824;89.79659804;12.83333451
