Date;Tair;RAD;Tmax;Tmin;RH;Rain
29/01/2018;19.472;23.129;24.3143125;19.3264625;88.1291224;8.183333288
30/01/2018;19.931;22.771;26.9265;19.2827875;83.461475;3.720832625
31/01/2018;18.247;16.007;25.148575;18.97;82.85553125;0.95000025
01/02/2018;18.5;14.35;24.214925;17.2401;79.28540885;0.51250005
02/02/2018;19.072;16.094;24.9831375;16.6619875;79.45409531;0.662500288
03/02/2018;18.225;4.362;23.5167;17.4572625;82.6060625;7.504167863
04/02/2018;18.535;13.536;24.139875;17.13895;80.35897917;1.195833213
05/02/2018;19.216;16.223;26.4533125;18.263575;78.03893073;2.9916661
06/02/2018;16.98;2.382;24.93725;18.98965;87.13631667;4.991666738
07/02/2018;18.227;13.279;23.4385375;19.1140125;88.71159115;3.441666713
08/02/2018;17.558;9.445;24.6069125;17.161525;86.75324011;5.012500388
09/02/2018;17.925;6.638;24.2954;17.430375;87.78454011;10.22499695
10/02/2018;18.981;16.598;24.2269375;19.46105;87.78016823;6.21249865
11/02/2018;18.915;17.274;24.6178625;19.0268625;86.90098646;7.354169313
12/02/2018;18.383;11.282;23.4882125;18.05155;86.67021719;7.316665963
13/02/2018;16.671;3.641;23.8210625;17.5062625;84.45421719;6.304168338
14/02/2018;16.648;16.123;23.388925;17.07875;83.69005;4.437501325
15/02/2018;16.773;2.316;24.2617375;17.346475;81.10129636;3.2000006
16/02/2018;17.629;1.547;24.922625;17.7403625;84.30436406;2.6875005
17/02/2018;18.685;17.785;24.5272625;17.448575;86.16939635;4.700000813
18/02/2018;19.057;15.701;24.7088625;17.6131875;83.0590875;1.558333913
19/02/2018;18.684;19.707;23.95665;17.8931625;86.2315474;4.625002
20/02/2018;17.253;4.305;23.1611875;18.5061625;87.12792917;2.204167288
21/02/2018;18.363;11.146;24.4050625;17.8444875;83.57180521;10.41666421
22/02/2018;18.959;17.626;23.63225;18.036575;83.25688542;2.612500263
23/02/2018;19.355;20.539;24.0419125;17.3594;83.61099792;19.79166943
24/02/2018;18.423;17.713;23.65455;16.5918625;83.76249479;5.808332313
25/02/2018;18.961;19.283;23.982275;16.025475;85.45092396;3.983332238
26/02/2018;18.437;7.91;24.189575;17.2747;84.8299276;9.41249895
27/02/2018;19.501;19.797;24.9587;17.650375;81.88570156;6.725001888
28/02/2018;17.192;3.829;24.9626375;18.1258375;83.90497761;9.658334363
01/03/2018;17.871;2.971;25.836475;16.69035;78.58299531;2.8166667
02/03/2018;18.158;13.069;27.0117125;16.7431375;75.95238542;0
03/03/2018;18.357;19.417;26.653275;17.2289375;76.94326823;0.254166763
04/03/2018;19.007;20.056;24.0989625;16.713475;77.88780521;1.333333263
05/03/2018;19.064;20.519;23.55375;13.9323375;73.14845052;0.262500113
06/03/2018;20.161;18.696;23.5317625;15.7977375;79.77413542;0.920833288
07/03/2018;17.054;6.633;26.7488125;17.379825;73.5355974;1.716667825
08/03/2018;17.617;8.309;28.3749;17.5920375;72.94380104;0.175000038
09/03/2018;17.535;7.208;27.99255;20.13545;80.34902813;0.466666588
10/03/2018;18.575;14.423;26.2480375;18.3372125;81.45021406;0.199999963
11/03/2018;18.985;7.663;27.273575;18.8046875;80.64217031;0.366666675
12/03/2018;18.46;4.572;26.728675;18.765275;81.82333125;0.429166875
13/03/2018;18.161;9.844;28.170325;19.4809375;77.17328542;0.399999825
14/03/2018;18.671;18.831;27.7776;19.445475;77.6437599;0.26250025
15/03/2018;18.89;13.353;27.365825;19.132175;80.58351458;1.499998825
16/03/2018;17.047;4.996;27.4300375;18.5615125;78.82424792;2.754166875
17/03/2018;17.97;13.62;28.2768125;18.64935;75.46740677;0.679166363
18/03/2018;18.613;18.499;28.3998375;19.60715;80.24326094;3.358331825
19/03/2018;18.737;17.871;26.6288125;20.0437125;85.45007604;6.3249995
20/03/2018;18.558;17.603;28.43135;19.287275;80.7264875;1.091666738
21/03/2018;18.39;18.307;27.2654625;19.738975;78.30193073;0.154166688
22/03/2018;18.921;20.056;28.7141625;18.3842875;74.48495;3.52916805
23/03/2018;19.274;19.429;27.87225;20.4348125;80.26843906;13.77500098
24/03/2018;19.015;15.092;24.2387875;19.7429125;88.42357813;16.7625009
25/03/2018;19.263;18.465;25.2301625;18.8254;84.03098646;6.758332425
26/03/2018;18.992;20.218;27.0718125;18.290975;77.84137292;0.604165888
27/03/2018;19.278;20.313;25.0003375;20.1291375;85.88670938;25.03334493
28/03/2018;19.952;21.364;24.3431625;18.493325;85.91405104;12.98333304
29/03/2018;18.541;14.765;24.5554625;17.81355;78.80338646;0.629166675
30/03/2018;18.675;10.664;24.37225;17.3893125;78.43883594;0.637499688
31/03/2018;17.782;6.016;24.7446875;17.2939;82.3603974;3.283334288
01/04/2018;19.074;19.954;26.38135;18.1992375;79.98790104;3.225
02/04/2018;19.33;21.156;27.4463375;18.86495;78.89638698;3.833334425
03/04/2018;18.968;17.145;27.29875;19.847025;80.19689271;8.108330538
04/04/2018;19.808;18.516;28.3244125;19.844925;78.07012135;2.295832038
05/04/2018;19.462;17.759;27.2639;20.42025;82.38783646;5.220835088
06/04/2018;18.515;19.887;24.339175;20.89775;87.7782;8.75416735
07/04/2018;17.925;14.865;27.2501;20.020075;81.13996667;2.82916685
08/04/2018;18.117;10.988;28.80375;19.1751375;79.38396771;3.583336
09/04/2018;18.939;15.046;29.0355875;20.5689625;77.66139167;5.891668263
10/04/2018;19.011;11.644;27.722375;20.9714125;80.32086823;1.887499963
11/04/2018;18.034;5.177;28.0040375;20.1576;79.35428594;7.945840538
12/04/2018;19.491;12.196;26.988575;19.9480375;80.65924531;5.441667488
13/04/2018;19.324;6.471;27.3222875;20.5965375;84.41162135;6.150002538
14/04/2018;19.226;8.7;25.898825;20.4209875;84.240575;5.591666363
15/04/2018;19.114;7.568;26.6349375;19.604775;81.88559479;8.041665475
16/04/2018;18.923;10.382;27.985925;19.804;79.77904479;0.9166669
17/04/2018;18.962;9.711;28.164375;19.9357375;80.98617448;4.71250005
18/04/2018;19.018;9.073;28.477125;20.460775;81.82367396;1.287500125
19/04/2018;19.391;12.5;28.609275;20.1750625;79.23327761;1.204167063
20/04/2018;19.949;15.801;27.94845;20.5885625;80.17322292;1.270833738
21/04/2018;20.056;17.038;28.7883125;20.534875;77.2495276;2.137500038
22/04/2018;20.342;19.589;26.44115;21.1486375;84.22910885;8.899997138
23/04/2018;19.057;13.966;27.3568625;19.8866125;82.78716458;2.3708341
24/04/2018;19.448;19.859;29.317;20.9064875;81.54541667;4.233334375
25/04/2018;18.591;10.343;29.1921625;21.4225375;82.90318542;7.800003613
26/04/2018;20.097;18.625;29.6297875;19.99355;78.26070365;7.7833405
27/04/2018;21.435;18.926;29.3146375;20.2799;79.6417026;1.808333713
28/04/2018;22.145;18.426;29.3064625;20.2805875;77.20775885;1.341666638
29/04/2018;22.058;20.332;29.188725;20.4981625;79.1235224;1.416666375
30/04/2018;20.861;15.916;28.164825;20.5713625;81.31766615;2.879167463
01/05/2018;20.242;10.875;29.3507625;20.733725;80.32019792;2.945833063
02/05/2018;19.608;9.852;28.0723375;20.7934;80.79657865;4.937500838
03/05/2018;19.031;10.776;27.2702125;20.5029375;85.29371094;15.15416625
04/05/2018;19.307;16.753;24.8449125;20.026325;89.80623854;15.52083499
05/05/2018;19.8;16.844;26.7338625;21.3452;87.96926042;14.64999951
06/05/2018;20.415;19.27;26.112425;20.9440625;87.1981349;7.183331975
07/05/2018;20.301;18.173;26.2300625;20.7114625;88.01242396;6.195834538
08/05/2018;20.172;13.479;27.73375;20.8652625;84.61633333;2.683333613
09/05/2018;19.584;10.201;27.7718875;20.177975;83.1764875;3.962500713
10/05/2018;20.474;18.421;28.2677625;20.313475;81.42021927;2.245832813
11/05/2018;20.175;15.584;27.5816;20.2362;82.06912031;1.125000225
12/05/2018;19.541;3.236;28.2984875;20.5709875;80.43926563;3.96249845
13/05/2018;19.003;3.705;28.2124875;20.4238875;79.19851354;4.462499438
14/05/2018;18.493;1.692;27.7202875;20.5907;80.01191094;2.512500488
15/05/2018;19.204;5.696;27.9541125;21.4913;80.82587917;4.524999525
16/05/2018;17.817;3.541;26.6325125;21.0399;86.24775365;14.82499815
17/05/2018;19.225;12.821;27.6902125;20.9876125;83.30676302;6.59583345
18/05/2018;19.516;13.144;26.64355;21.1153875;84.74152969;9.258335975
19/05/2018;19.284;8.773;26.3369;20.6597375;85.97172969;11.98749421
20/05/2018;18.825;7.912;26.0723375;20.5025875;86.59330625;13.22500095
21/05/2018;20.069;13.548;26.4665375;20.9805;86.20579688;9.308334425
22/05/2018;20.118;13.909;27.4031;20.8311375;83.47934167;6.483331838
23/05/2018;19.846;11.637;27.9256875;20.4961625;83.01812292;7.637501488
24/05/2018;18.882;1.829;28.25875;21.04285;83.34037083;3.741668263
25/05/2018;19.616;12.77;28.4012125;21.2572625;83.34322344;6.099997575
26/05/2018;19.299;9.185;28.1267125;20.2981;82.80468958;1.83749995
27/05/2018;17.87;5.641;29.631675;20.6941;78.02756771;0.299999963
28/05/2018;18.366;16.556;29.172325;22.290675;82.437325;3.237500913
29/05/2018;19.276;19.364;28.660875;20.93815;81.73723333;3.037499888
30/05/2018;19.846;18.909;28.7899;21.50475;82.01242813;2.070834213
31/05/2018;19.866;13.061;28.814575;21.58665;82.65843437;4.7666661
01/06/2018;20.967;21.387;28.6431;21.5618375;82.86237135;4.90833545
02/06/2018;21.177;16.332;29.1216375;20.2720875;80.63333125;0.454166738
03/06/2018;21.052;13.87;30.1237375;20.144125;77.24062604;0.220833475
04/06/2018;19.839;10.835;30.477575;20.1146625;74.55019792;0.041666713
05/06/2018;20.411;18.272;30.321375;20.3115625;71.70068125;0
06/06/2018;19.983;14.65;30.2215125;20.1674125;73.63868594;1.695833013
07/06/2018;19.779;9.745;30.1675;21.516075;80.2584375;1.579167438
08/06/2018;19.822;8.161;29.2990375;22.1953625;80.86161198;1.462499725
09/06/2018;19.725;11.664;28.775225;21.7926;80.49558906;0.429166725
10/06/2018;19.539;9.039;29.26065;21.4192875;81.7299776;5.470833375
11/06/2018;20.065;12.255;28.2063875;21.5811375;84.4489901;9.195832188
12/06/2018;19.752;9.489;29.1995;21.4157;80.38794479;2.854167463
13/06/2018;20.906;15.858;30.3404;21.4804125;76.33501458;0.32083335
14/06/2018;19.688;6.493;30.2602625;22.753575;76.72451771;0.941666925
15/06/2018;20.28;14.56;29.563825;21.9647125;76.48753854;0.120833338
16/06/2018;20.16;6.117;29.718325;20.3476375;77.74852083;0.3416667
17/06/2018;19.968;4.765;30.3452;20.1831625;76.92410573;0.237500125
18/06/2018;20.717;14.296;30.419075;20.7533;77.2070599;0.849999638
19/06/2018;21.025;15.418;30.0937625;21.0421125;77.43070417;1.608332788
20/06/2018;20.205;6.389;29.1843875;21.5121875;78.76406094;2.52916645
21/06/2018;18.89;3.086;29.98145;21.012225;77.59520365;4.962497463
22/06/2018;18.532;1.302;29.7693625;20.9988875;76.37385469;0.1333333
23/06/2018;19.9;9.851;25.924925;21.9258375;84.45994375;9.154167963
24/06/2018;21.371;19.344;28.569025;20.3926125;79.38091563;2.004166988
25/06/2018;20.54;8.585;28.0923;22.3545875;83.18730677;9.225000313
26/06/2018;20.198;9.249;29.2650125;22.5638625;80.861925;1.587500825
27/06/2018;19.242;1.487;29.255925;22.905275;81.43149115;1.8375003
28/06/2018;20.494;11.915;28.759725;21.3744125;81.12350156;1.008334563
29/06/2018;20.131;11.047;29.374925;21.40385;77.96397604;0.6875001
30/06/2018;19.314;9.103;29.367125;22.669625;81.66051875;0.737499975
01/07/2018;19.637;17.308;29.990625;21.8833;77.91237135;0.199999938
02/07/2018;20.566;14.545;30.5137125;21.622575;76.91235938;0.137499988
03/07/2018;19.405;2.333;30.6089875;21.3774375;76.83130052;0.254166713
04/07/2018;19.773;11.798;30.0501;21.971825;77.75340781;0.429167175
05/07/2018;20.322;12.441;29.8823625;22.711175;79.25203125;0.704166525
06/07/2018;18.756;0.878;29.100125;21.4012125;78.59671042;1.500000338
07/07/2018;18.992;8.268;29.0878375;21.88955;80.73172917;2.016666113
08/07/2018;18.825;10.872;28.761475;21.674225;81.10643021;0.9708335
09/07/2018;19.265;13.341;28.23875;22.3535875;83.19093542;9.008332875
10/07/2018;19.178;13.496;28.786525;22.3229375;84.61871094;21.23750115
11/07/2018;19.084;8.435;29.546025;22.0035;78.89842552;0.17916685
12/07/2018;18.832;10.808;29.5741375;21.7114;77.72394115;0.7875002
13/07/2018;19.253;13.951;29.5563375;21.6444125;76.78479011;0.937500113
14/07/2018;19.47;8.01;29.4824375;21.7396375;77.42542552;0.837500063
15/07/2018;19.848;13.073;29.9055;22.5258;80.29137917;2.6291668
16/07/2018;20.25;17.225;29.4984875;22.037;81.69767344;3.487500463
17/07/2018;19.3;8.07;29.1222125;21.1926375;81.00876146;6.087495388
18/07/2018;18.981;7.39;29.4123375;22.4961125;81.01391823;5.750003738
19/07/2018;19.289;14.54;29.66095;22.205975;82.14277292;5.974997875
20/07/2018;17.909;7.563;30.640475;21.6721875;81.08475677;1.6958325
21/07/2018;19.53;21.946;31.2015625;22.8443625;77.90242187;0
22/07/2018;19.981;17.067;30.1597125;22.34945;75.58173542;0.479166725
23/07/2018;18.919;4.272;30.1748875;21.8629875;77.63930677;1.96666625
24/07/2018;19.65;3.967;29.401275;21.6387125;77.45236979;2.391666263
25/07/2018;19.876;13.036;30.903575;21.0314375;72.7185151;0.0125
26/07/2018;19.024;8.247;29.6417875;21.9853;75.95157708;3.637500938
27/07/2018;20.05;17.595;29.2742375;22.1129625;78.75681927;3.649997475
28/07/2018;18.977;3.12;28.1797875;22.430575;83.25548177;5.716667188
29/07/2018;19.99;15.59;29.399925;22.0519625;80.7053625;2.933333363
30/07/2018;19.314;7.975;30.225475;21.864675;78.82959635;4.11666775
31/07/2018;18.396;10.268;31.347725;22.673825;76.72544948;5.283333138
01/08/2018;20.3;21.128;29.6144625;21.5061375;78.58873698;8.641668438
02/08/2018;20.67;18.996;29.308025;21.4258;79.9520349;6.787495838
03/08/2018;20.102;12.456;28.5847375;21.6159;83.5008349;8.733334213
04/08/2018;19.206;4.426;29.5342875;21.0359125;81.56579427;4.283331425
05/08/2018;20.485;12.85;28.31;22.0953875;84.26626615;11.57916321
06/08/2018;19.952;10.209;29.86625;21.7741875;75.70280469;9.204169788
07/08/2018;20.33;14.82;31.0965625;22.54175;79.19368021;0.595833113
08/08/2018;20.81;15.512;31.483475;21.5250625;77.46412188;0.025
09/08/2018;19.604;12.1;30.61595;22.156775;79.06681719;0.7708333
10/08/2018;20.157;14.818;30.028825;22.054725;80.3276151;1.0791661
11/08/2018;19.745;11.866;30.6452875;21.2490375;76.67382656;1.108333875
12/08/2018;19.602;11.629;30.9771625;22.14175;79.21273021;3.945832638
13/08/2018;20.355;22.475;27.4237875;20.9896875;81.04157813;3.045833375
14/08/2018;19.397;8.429;29.845;21.3386875;80.16821563;7.387506825
15/08/2018;19.789;10.366;30.10095;22.098775;80.52617969;14.32499979
16/08/2018;18.703;2.311;29.8509125;22.2955125;80.98691667;7.53750325
17/08/2018;19.219;6.036;29.4351375;22.6098875;83.12849115;11.98333833
18/08/2018;19.988;8.52;29.908525;22.3818375;81.97452917;6.987502063
19/08/2018;20.846;17.494;29.7700375;21.819425;80.76954531;2.987500625
20/08/2018;19.935;8.944;30.451125;21.500075;80.96980104;3.145833188
21/08/2018;19.266;6.84;28.9126875;22.2410125;83.0840724;7.462497963
22/08/2018;20.198;16.753;29.983175;22.34385;79.50653438;5.145830763
23/08/2018;20.409;14.838;28.9645;21.88905;78.90446042;11.57083385
24/08/2018;19.136;8.089;29.186075;20.9156875;81.4296375;7.395834175
25/08/2018;19.363;15.426;29.6674125;22.1496375;79.20769375;1.67083345
26/08/2018;20.509;20.651;28.5904375;21.8186875;83.09289635;12.24583198
27/08/2018;20.74;13.372;28.2178125;20.861225;82.41135886;8.904165388
28/08/2018;20.588;22.174;28.3953;22.309125;83.54614115;9.883334663
29/08/2018;20.113;13.566;29.5576375;22.42755;82.28655938;8.383329375
30/08/2018;20.968;18.857;26.1319125;21.8567375;86.41499219;15.81666879
31/08/2018;21.217;20.062;25.7216375;21.0985625;85.5789349;4.966665
01/09/2018;19.798;6.467;27.510125;20.8601;84.63976615;7.387497638
02/09/2018;19.704;7.872;28.927025;20.884875;82.1169099;2.229166988
03/09/2018;19.049;10.282;30.045125;21.3043125;83.69042136;9.108331913
04/09/2018;20.43;19.766;29.218675;22.5381375;82.42625781;1.579165975
05/09/2018;20.071;15.171;29.3951875;21.565;78.83606354;2.354166063
06/09/2018;19.089;6.252;29.0593125;20.8392625;78.52648906;0.179166788
07/09/2018;19.905;17.102;30.5625;21.3031375;79.00227864;0.716666438
08/09/2018;18.786;2.734;30.6283;21.962775;78.95209583;1.320832288
09/09/2018;20.216;14.307;29.963975;21.819125;82.37755365;4.262500325
10/09/2018;19.231;7.51;29.644825;22.405375;83.02200104;4.195833
11/09/2018;19.561;9.518;30.096025;21.7133125;79.34557761;2.712500513
12/09/2018;20.388;16.951;30.7475625;21.915025;78.59246146;5.283332888
13/09/2018;20.63;20.591;28.85405;21.99635;84.69302604;14.72083764
14/09/2018;19.825;5.241;29.771925;22.18715;79.946575;1.687500413
15/09/2018;20.96;20.309;27.8164875;22.5329375;85.53231406;20.22500013
16/09/2018;20.883;17.444;24.8357125;21.8034875;91.90748229;6.229166838
17/09/2018;20.261;19.122;27.0282;21.5524125;85.30571354;3.00000025
18/09/2018;20.962;20.397;28.447325;21.28625;81.94660156;0.874999563
19/09/2018;20.726;16.928;30.24875;22.6968;80.95357761;0.166666763
20/09/2018;21.276;25.794;29.6756625;22.1004;76.64147604;1.983333413
21/09/2018;21.082;22.807;30.17625;21.77145;76.47574427;0.183333463
22/09/2018;20.106;15.602;28.58755;21.545;82.39118229;8.208332763
23/09/2018;19.592;11.968;29.4488;22.201775;83.77635885;6.3624994
24/09/2018;19.949;12.454;29.845325;22.0455875;82.00481875;2.520835088
25/09/2018;20.393;23.324;29.2461875;22.50555;83.89214948;10.75416634
26/09/2018;20.568;19.113;29.5174125;21.362025;81.95244063;6.083334763
27/09/2018;21.374;22.429;28.935;21.353425;82.70159531;13.55417434
28/09/2018;21.319;25.706;28.7649;21.7079;81.0463974;10.42917074
29/09/2018;21.158;24.591;29.1153;22.0984625;83.05021875;10.37500104
30/09/2018;20.947;23.95;27.513375;22.15835;88.7001724;14.93750231
01/10/2018;20.599;22.575;29.0524875;21.2067;82.51161042;4.020831813
02/10/2018;19.939;15.464;29.0355125;21.3119375;79.13349427;2.191666013
03/10/2018;20.66;21.572;27.78795;21.1785125;80.81011042;1.345833613
04/10/2018;20.953;25.617;26.0928875;21.4992625;84.07521458;1.191666163
05/10/2018;21.246;24.283;26.8754625;21.564025;80.97554219;2.1250002
06/10/2018;20.828;19.541;24.94885;20.83;89.30267344;14.49583465
07/10/2018;19.561;14.117;25.2745625;21.2356375;89.18368386;11.05000295
08/10/2018;20.725;19.954;28.0441875;20.8922125;84.06029011;3.083332625
09/10/2018;20.334;16.841;25.3069125;22.2758625;86.91947292;4.033331063
10/10/2018;19.433;13.193;26.631;21.026625;84.18078281;2.654166425
11/10/2018;20.382;23.389;26.9625375;21.5995375;85.89413177;2.420833763
12/10/2018;19.884;12.2;27.33905;21.26;84.81753385;5.85416215
13/10/2018;20.769;18.228;27.5140125;20.1456875;85.50650625;9.049992113
14/10/2018;20.047;16.675;27.4884;21.0302625;85.88006719;4.329165725
15/10/2018;20.24;16.955;28.298125;21.41775;83.86626823;4.433333688
16/10/2018;20.281;14.283;26.0776875;21.627975;86.9606526;14.66250541
17/10/2018;20.304;13.862;27.807675;21.4969125;84.66636406;10.74583244
18/10/2018;20.852;16.256;28.4450375;22.242975;85.14933385;7.979165075
19/10/2018;21.254;20.992;26.6299;20.9442;86.38436198;5.66667
20/10/2018;21.349;22.733;28.0143875;19.6314875;80.16598594;1.204166338
21/10/2018;20.998;21.382;28.9479625;20.6905375;76.22196458;3.945831538
22/10/2018;20.665;17.402;28.1025625;21.4202125;81.3553625;5.516668175
23/10/2018;21.024;21.341;29.2659875;21.340525;78.87650677;2.079165288
24/10/2018;20.517;14.28;29.453775;22.0157125;80.28113385;4.3958359
25/10/2018;20.759;21.854;29.0637625;21.9695625;82.17202917;1.91666675
26/10/2018;20.958;20.12;29.5065125;21.9234;82.23438177;4.983332863
27/10/2018;20.349;23.828;29.988675;20.4966;76.95614635;0.179166638
28/10/2018;20.9;24.082;29.322175;21.3344125;81.01495781;1.1999996
29/10/2018;20.601;20.434;28.55875;21.2931375;81.30334531;2.641665688
30/10/2018;19.972;20.267;28.966075;19.968675;75.87546354;2.345833013
31/10/2018;19.782;14.431;28.8547375;20.7160625;74.57614791;5.520832513
01/11/2018;20.775;24;28.5618625;21.4661;80.12474115;5.01250105
02/11/2018;20.997;24.28;28.4754875;20.6493875;82.08741354;4.399999538
03/11/2018;20.479;22.878;26.6872125;21.556125;86.80133854;8.895833225
04/11/2018;20.281;18.529;27.13375;20.03375;83.25746979;10.25833549
05/11/2018;20.276;16.531;26.724675;20.6069875;83.40936615;8.562501113
06/11/2018;19.922;17.848;27.811575;20.2358375;83.09993281;4.50833335
07/11/2018;20.342;22.12;28.5696;20.4385375;79.03815625;0.937500238
08/11/2018;19.823;16.716;29.4067375;21.1;81.69466042;3.03333565
09/11/2018;20.951;23.196;28.79205;21.412175;83.57155937;9.787503938
10/11/2018;19.855;15.878;29.0663375;21.2016625;83.16147656;6.945837738
11/11/2018;19.525;13.959;28.9844;21.1677;81.61497969;1.345833813
12/11/2018;19.661;13.7;27.398925;21.5192;84.77586511;2.50833385
13/11/2018;20.706;21.763;27.2898375;20.91555;86.86575417;8.474999475
14/11/2018;20.81;22.058;27.2753875;21.098025;85.60452969;6.079167713
15/11/2018;20.566;15.608;26.0807125;20.695725;85.61636823;1.89999975
16/11/2018;19.889;10.066;28.0955125;20.99735;83.0120026;1.9624994
17/11/2018;19.785;12.196;28.4694125;21.0235;78.14094948;1.150000338
18/11/2018;19.749;11.14;28.0715875;21.672475;84.68044063;3.062500888
19/11/2018;20.363;13.588;28.18875;21.2496125;82.01394531;0.87500025
20/11/2018;20.54;18.989;25.99225;20.9926;88.27651354;2.7791673
21/11/2018;20.251;16.014;27.50615;21.376675;87.89714323;5.641667625
22/11/2018;18.812;5.313;27.725075;19.35635;82.39077708;1.104166188
23/11/2018;18.103;8.533;28.355575;19.3989625;79.12769219;0
24/11/2018;18.745;15.049;28.72095;19.7854625;78.14811354;0.6291673
25/11/2018;17.924;7.056;27.855175;21.5947625;86.94032396;3.62916545
26/11/2018;19.974;19.283;28.69325;20.7208875;81.29296875;6.104165
27/11/2018;20.211;20.517;27.635075;20.6481125;81.25243698;0.325
28/11/2018;19.059;12.767;27.782675;20.137625;82.71423073;0.204166738
29/11/2018;18.35;12.491;27.9216625;20.1555375;82.00348646;0.420833563
30/11/2018;18.258;12.262;27.9191;20.4823875;81.25881615;3.224999625
01/12/2018;19.145;19.169;27.8924125;20.6529;84.01493438;4.412500813
02/12/2018;19.707;20.396;26.23035;19.759775;86.4763375;15.00833691
03/12/2018;20.622;20.129;27.0499625;18.4688375;84.36136511;2.9833318
04/12/2018;19.991;12.79;27.8330125;20.4041375;82.84248021;3.512499038
05/12/2018;19.898;10.991;26.9219125;21.0994875;85.53379688;6.2250013
06/12/2018;19.606;10.373;26.2686375;20.68705;87.28085;3.154167163
07/12/2018;19.726;18.762;26.2125;20.4822;87.67397031;3.64166685
08/12/2018;19.745;19.709;25.9763125;20.285225;89.01759636;5.708333538
09/12/2018;19.571;11.156;26.540175;21.092575;85.45106927;0.991667313
10/12/2018;20.455;16.325;27.2206375;20.077;85.47166094;0.745833513
11/12/2018;20.071;13.582;26.5842875;18.8924125;80.546;0.566666563
12/12/2018;20.388;22.6;26.9486125;17.688725;76.94713802;0.299999913
13/12/2018;19.608;12.241;27.6657125;19.738225;77.09650417;1.42083375
14/12/2018;20.402;19.095;27.942525;20.4482;84.40174896;2.379167125
15/12/2018;20.04;17.159;26.9075;18.0012625;81.83136563;0.025000013
16/12/2018;20.502;22.458;26.2534125;18.7779375;79.98270625;0.6125002
17/12/2018;19.926;17.811;24.8082125;19.55535;81.60896823;0.5166668
18/12/2018;19.84;23.528;25.7804875;18.352025;80.05076979;1.3208329
19/12/2018;20.397;15.529;25.9059;18.6136875;81.16839844;0.61666645
20/12/2018;19.325;8.377;25.516175;19.1077625;84.38266354;1.858333813
21/12/2018;18.56;5.986;26.6195375;19.358575;83.40363906;3.758332725
22/12/2018;19.923;15.324;26.3986875;20.108875;85.96684792;3.89166715
23/12/2018;20.389;19.473;25.81875;18.29125;38.21971719;1.245833463
24/12/2018;20.412;20.301;27.96125;17.9775;90.82;0.075
25/12/2018;19.657;12.883;27.18625;17.7875;91.654;0.2
26/12/2018;18.874;8.351;26.5;17.80375;95.719;0.05
27/12/2018;19.357;14.111;27.14125;18.12125;95.521;0.1
28/12/2018;19.41;10.395;27.5825;18.13625;95.667;0.525
29/12/2018;19.854;16.82;25.69375;18.68;91.19;1.1875
30/12/2018;19.893;18.802;27.6275;18.535;87.634;0
31/12/2018;20.377;21.459;27.91125;17.4675;88.371;0
